DEBUG:root:Processing... 2527089,Tiznit,http://api.openweathermap.org/data/2.5/weather?tiznit,ma,imperial
DEBUG:root:Processing... 2527089,Tiznit,http://api.openweathermap.org/data/2.5/weather?karamay,cn,imperial
DEBUG:root:Processing... 3874787,Punta Arenas,http://api.openweathermap.org/data/2.5/weather?punta arenas,cl,imperial
DEBUG:root:Processing... 3874787,Punta Arenas,http://api.openweathermap.org/data/2.5/weather?grand river south east,mu,imperial
DEBUG:root:Processing... 935215,Saint-Philippe,http://api.openweathermap.org/data/2.5/weather?saint-philippe,re,imperial
DEBUG:root:Processing... 1507390,Dikson,http://api.openweathermap.org/data/2.5/weather?dikson,ru,imperial
DEBUG:root:Processing... 4032243,Vaini,http://api.openweathermap.org/data/2.5/weather?vaini,to,imperial
DEBUG:root:Processing... 4032243,Vaini,http://api.openweathermap.org/data/2.5/weather?mataura,pf,imperial
DEBUG:root:Processing... 3418910,Upernavik,http://api.openweathermap.org/data/2.5/weather?upernavik,gl,imperial
DEBUG:root:Processing... 3833367,Ushuaia,http://api.openweathermap.org/data/2.5/weather?ushuaia,ar,imperial
DEBUG:root:Processing... 2057087,Kupang,http://api.openweathermap.org/data/2.5/weather?kupang,id,imperial
DEBUG:root:Processing... 184921,Mwingi,http://api.openweathermap.org/data/2.5/weather?mwingi,ke,imperial
DEBUG:root:Processing... 2075265,Busselton,http://api.openweathermap.org/data/2.5/weather?busselton,au,imperial
DEBUG:root:Processing... 3939761,Hualmay,http://api.openweathermap.org/data/2.5/weather?hualmay,pe,imperial
DEBUG:root:Processing... 5882953,Aklavik,http://api.openweathermap.org/data/2.5/weather?aklavik,ca,imperial
DEBUG:root:Processing... 546105,Nikolskoye,http://api.openweathermap.org/data/2.5/weather?nikolskoye,ru,imperial
DEBUG:root:Processing... 3831208,Qaanaaq,http://api.openweathermap.org/data/2.5/weather?qaanaaq,gl,imperial
DEBUG:root:Processing... 2075265,Busselton,http://api.openweathermap.org/data/2.5/weather?busselton,au,imperial
DEBUG:root:Processing... 2022572,Khatanga,http://api.openweathermap.org/data/2.5/weather?khatanga,ru,imperial
DEBUG:root:Processing... 2074865,Carnarvon,http://api.openweathermap.org/data/2.5/weather?carnarvon,au,imperial
DEBUG:root:Processing... 6170031,Tuktoyaktuk,http://api.openweathermap.org/data/2.5/weather?tuktoyaktuk,ca,imperial
